Date,SPX,SVX,SGX,M1USSC,MZUSSV,MZUSSG,S5FINL,S53NRS,S5MATR,S5INDU,S5INFT,S5COND,S5HLTH,S5TELS,S5CONS,S5RLST,S5UTIL
2018-07-12,2798.29,1108.86,1696.31,524.08,3581.75,5945.47,449.73,560.96,367.07,616.29,1276.0,894.21,1009.29,150.07,538.35,204.28,266.35
2018-07-13,2801.31,1109.34,1699.06,523.65,3576.58,5940.25,447.65,564.08,367.05,619.95,1275.7,896.45,1011.6,148.94,541.73,203.72,266.51
2018-07-16,2798.43,1110.17,1694.79,521.0,3560.09,5904.4,455.69,557.42,364.13,617.22,1271.25,898.17,1004.65,149.64,538.96,202.52,266.11
2018-07-17,2809.55,1111.32,1705.71,523.78,3565.87,5961.15,456.39,555.3,368.93,619.56,1281.56,899.06,1010.06,149.1,543.17,201.24,265.94
2018-07-18,2815.62,1115.29,1707.39,525.26,3578.88,5974.5,463.37,555.47,368.99,626.54,1280.13,898.35,1010.88,148.56,539.66,200.38,264.61
2018-07-19,2804.49,1112.03,1699.17,527.51,3599.64,5998.97,456.69,555.37,366.75,626.09,1275.85,896.45,1005.3,146.92,538.98,202.41,267.08
2018-07-20,2801.83,1108.93,1700.17,525.59,3589.44,5976.36,457.59,553.41,365.25,625.4,1276.99,892.43,1003.27,146.2,542.14,200.55,265.06
2018-07-23,2806.98,1111.35,1702.8,525.6,3595.43,5971.79,463.64,551.23,363.41,621.54,1283.6,891.51,1005.68,146.16,539.29,200.08,263.37
2018-07-24,2820.4,1116.52,1711.14,520.45,3572.24,5885.82,465.17,558.48,368.12,624.67,1290.0,889.02,1014.79,148.73,540.23,199.46,264.26
2018-07-25,2846.07,1121.63,1733.17,522.62,3571.87,5918.58,466.36,563.52,370.98,633.0,1309.37,895.18,1026.43,144.44,543.77,201.37,264.96
2018-07-26,2837.44,1126.79,1716.95,525.15,3596.66,5936.85,465.79,569.12,373.23,638.34,1287.9,890.68,1024.41,145.07,546.61,202.11,267.99
2018-07-27,2818.82,1124.94,1698.58,517.02,3552.03,5822.81,466.93,566.22,371.89,638.34,1262.27,888.25,1017.08,147.88,547.5,200.24,266.88
2018-07-30,2802.6,1127.32,1677.47,513.26,3553.75,5747.19,467.04,570.98,371.05,632.36,1239.79,881.28,1018.07,150.76,547.13,200.13,265.3
2018-07-31,2816.29,1130.36,1688.82,518.51,3585.93,5809.24,463.85,569.16,374.38,645.78,1243.45,885.15,1028.39,149.6,549.6,203.92,268.11
2018-08-01,2813.36,1123.52,1694.33,518.42,3579.17,5820.71,463.83,561.58,370.74,637.5,1255.48,881.23,1028.9,149.49,544.76,205.34,265.88
2018-08-02,2827.22,1124.58,1708.4,522.93,3594.17,5882.91,464.02,558.66,368.08,636.44,1272.67,886.78,1031.9,149.76,550.67,204.26,267.29
2018-08-03,2840.35,1131.76,1713.83,521.86,3594.33,5850.58,466.49,556.06,371.26,636.98,1277.05,889.73,1038.48,151.16,557.13,206.87,270.05
2018-08-06,2850.4,1134.46,1721.55,525.23,3609.92,5902.88,468.48,557.93,371.64,637.76,1284.6,895.72,1039.95,151.03,557.46,206.38,270.39
2018-08-07,2858.45,1137.88,1726.15,526.56,3613.7,5924.87,470.75,561.93,372.59,642.24,1288.83,899.7,1039.83,151.66,554.3,205.93,269.8
2018-08-08,2857.7,1135.94,1727.8,525.5,3614.49,5901.44,471.96,557.65,371.45,639.6,1292.47,900.79,1041.49,151.85,550.02,204.83,268.35
2018-08-09,2853.58,1132.54,1727.58,526.14,3615.45,5917.57,469.3,552.7,373.3,635.94,1291.77,904.24,1040.43,153.34,548.16,205.11,269.44
2018-08-10,2833.28,1125.06,1714.54,524.5,3598.35,5905.87,463.85,554.18,367.96,630.79,1281.29,896.78,1036.36,152.21,546.42,203.05,268.35
2018-08-13,2821.93,1118.3,1710.56,521.22,3577.99,5860.82,459.14,547.44,364.13,627.51,1279.42,892.17,1036.45,151.92,546.01,203.04,268.59
2018-08-14,2839.96,1125.73,1721.11,526.58,3614.51,5922.21,463.08,548.87,366.91,631.62,1287.33,900.68,1041.11,153.01,549.51,203.77,269.04
2018-08-15,2818.37,1117.81,1707.23,520.78,3577.71,5841.55,459.95,529.59,361.22,628.56,1273.61,889.71,1039.47,154.07,551.91,205.49,271.09
2018-08-16,2840.69,1130.18,1716.23,525.18,3609.4,5889.35,465.69,532.85,363.45,635.85,1276.82,893.72,1048.99,157.17,560.31,206.95,274.12
2018-08-17,2850.13,1135.55,1719.87,527.78,3629.73,5916.22,466.68,534.27,366.13,639.72,1279.16,894.78,1052.91,157.77,564.08,208.94,275.17
2018-08-20,2857.05,1140.08,1721.77,529.64,3644.07,5936.99,468.32,537.8,368.75,643.8,1277.2,900.29,1056.22,157.89,563.93,209.06,274.22
2018-08-21,2862.96,1143.01,1724.59,534.68,3677.82,6004.02,470.06,540.46,370.17,648.64,1278.14,908.3,1056.06,158.96,559.59,207.15,272.25
2018-08-22,2861.82,1139.91,1727.3,535.83,3675.05,6036.94,468.82,546.93,368.52,642.6,1284.25,909.36,1057.21,155.75,556.09,205.81,270.14
2018-08-23,2856.98,1136.48,1726.3,534.34,3659.81,6025.14,466.41,544.07,365.95,640.2,1286.61,907.67,1056.17,155.61,554.9,205.38,270.1
2018-08-24,2874.69,1141.18,1740.01,536.83,3669.97,6066.74,467.79,548.4,370.4,642.92,1300.75,913.06,1060.95,156.61,553.97,206.69,271.28
2018-08-27,2896.74,1148.94,1754.62,538.61,3669.87,6098.31,474.04,552.44,375.85,650.79,1313.3,919.46,1064.54,157.19,554.34,206.52,269.55
2018-08-28,2897.52,1147.9,1756.83,539.04,3671.1,6102.78,473.55,549.94,374.55,650.04,1316.12,921.11,1065.54,156.43,552.56,208.98,268.98
2018-08-29,2914.04,1150.41,1772.0,540.91,3676.68,6133.84,473.44,553.39,377.29,650.52,1329.47,931.43,1072.53,155.24,553.01,208.76,270.56
2018-08-30,2901.13,1143.45,1766.53,539.21,3660.89,6123.88,469.72,551.63,372.56,645.49,1325.59,925.79,1071.37,154.64,551.43,207.59,270.91
2018-08-31,2901.52,1142.34,1768.39,541.26,3670.14,6157.56,469.32,547.58,371.6,645.72,1327.21,929.23,1071.38,153.99,551.48,208.46,269.7
2018-09-04,2896.72,1140.35,1765.6,539.85,3653.29,6147.45,471.81,546.02,368.59,645.69,1323.19,931.51,1063.58,152.27,550.25,206.58,271.17
2018-09-05,2888.6,1145.13,1750.44,538.02,3660.13,6097.7,471.96,545.58,370.84,649.61,1303.36,921.26,1066.46,153.53,556.72,207.78,274.62
2018-09-06,2878.05,1141.56,1743.26,534.8,3638.34,6050.29,469.17,535.06,371.5,651.75,1292.79,918.19,1066.42,154.65,557.96,208.48,275.68
2018-09-07,2871.68,1138.97,1739.48,533.86,3623.5,6054.89,468.63,534.93,369.51,649.72,1288.34,917.89,1068.04,154.1,556.93,205.9,272.37
2018-09-10,2877.13,1141.44,1742.38,535.26,3626.23,6077.8,468.26,534.83,369.83,653.19,1292.41,921.12,1064.73,154.85,558.89,207.01,273.96
2018-09-11,2887.89,1142.27,1753.31,536.2,3623.56,6097.72,468.8,540.06,370.53,652.77,1303.24,928.69,1064.47,156.53,556.73,206.86,273.01
2018-09-12,2888.92,1143.97,1752.27,535.88,3616.93,6099.1,464.61,542.82,370.57,655.18,1296.77,930.72,1070.31,158.75,563.72,207.13,272.77
2018-09-13,2904.18,1146.54,1765.98,536.1,3615.92,6100.32,463.92,542.83,371.77,658.5,1311.64,931.39,1082.49,159.23,561.71,208.11,274.87
2018-09-14,2904.98,1147.8,1765.25,538.12,3630.23,6130.23,466.98,545.87,371.61,661.9,1311.93,928.73,1078.91,158.55,560.42,206.22,273.39
2018-09-17,2888.8,1147.68,1747.41,532.57,3608.2,6039.12,465.32,546.77,372.7,662.08,1293.67,916.92,1075.33,158.81,562.39,207.24,274.22
2018-09-18,2904.31,1151.89,1759.29,534.79,3611.16,6081.82,467.25,550.58,372.89,668.0,1301.71,928.58,1081.03,158.75,559.93,206.01,273.64
2018-09-19,2907.95,1155.98,1758.11,532.35,3602.59,6044.9,475.47,552.68,377.06,667.72,1300.39,928.87,1079.83,156.61,559.1,204.13,267.83
2018-09-20,2930.75,1163.55,1773.81,536.81,3638.7,6091.6,479.29,552.36,381.03,668.47,1315.67,935.01,1089.86,157.32,565.6,205.68,268.15
2018-09-21,2929.67,1164.96,1770.8,534.93,3632.42,6052.58,477.54,556.34,380.16,670.54,1311.17,932.39,1091.93,158.86,567.05,205.41,269.2
2018-09-24,2919.37,1156.38,1770.31,532.69,3604.0,6048.16,472.47,564.51,374.81,661.72,1315.29,927.08,1093.68,159.19,558.54,201.52,266.82
2018-09-25,2915.56,1152.2,1771.43,533.38,3599.23,6074.07,470.66,567.74,373.03,659.53,1314.71,932.54,1090.61,159.33,554.47,201.31,263.56
2018-09-26,2905.97,1146.17,1768.46,528.55,3562.28,6020.09,464.66,562.11,369.2,658.56,1309.37,934.36,1092.83,159.9,554.78,198.99,260.81
2018-09-27,2914.0,1145.61,1778.12,528.68,3559.64,6016.47,463.09,562.37,365.6,659.4,1316.38,939.41,1097.69,161.18,553.69,199.25,263.31
2018-09-28,2913.98,1144.5,1779.52,530.76,3574.83,6035.21,458.18,560.91,363.12,659.07,1322.07,938.23,1101.37,160.55,554.91,201.86,267.28
2018-10-01,2924.59,1149.05,1785.51,525.16,3540.62,5956.24,459.77,569.13,366.91,665.01,1328.55,936.39,1107.28,160.38,554.55,200.14,266.47
2018-10-02,2923.43,1151.32,1781.32,520.95,3522.44,5885.61,459.98,569.86,368.55,666.27,1328.41,922.97,1106.22,160.55,557.97,199.58,269.9
2018-10-03,2925.51,1152.36,1782.31,524.33,3550.33,5932.11,463.73,574.55,365.75,669.25,1332.87,918.97,1103.66,160.99,552.05,197.62,266.59
2018-10-04,2901.61,1151.19,1757.19,517.15,3516.62,5822.56,467.01,571.61,364.22,667.32,1309.08,904.26,1093.25,158.61,550.83,196.4,268.04
2018-10-05,2885.57,1147.65,1743.87,513.17,3493.85,5760.67,465.07,571.36,361.28,664.07,1292.51,897.19,1092.32,156.96,549.89,196.35,272.24
2018-10-08,2884.43,1153.17,1735.53,511.98,3511.38,5712.89,467.76,571.09,361.25,665.32,1277.25,897.55,1090.49,156.73,557.28,198.94,274.34
2018-10-09,2880.34,1149.4,1735.81,509.49,3501.74,5671.07,466.15,576.72,348.98,655.28,1281.78,895.51,1093.08,156.45,556.21,199.69,275.5
2018-10-10,2785.68,1120.42,1667.5,495.11,3424.02,5476.7,451.98,556.04,340.13,632.51,1220.62,862.0,1067.14,150.28,549.13,196.48,274.03
2018-10-11,2728.37,1091.98,1640.08,486.03,3344.85,5390.14,438.73,538.87,336.06,618.11,1205.14,847.38,1038.71,149.02,536.41,190.77,268.63
2018-10-12,2767.13,1098.01,1675.5,487.71,3328.11,5439.9,439.16,540.51,337.46,621.5,1243.12,865.58,1054.06,152.11,539.23,190.64,268.8
2018-10-15,2750.79,1096.2,1659.63,489.53,3349.22,5448.42,436.93,536.08,335.84,622.84,1222.77,861.52,1045.93,151.46,542.48,191.62,269.75
2018-10-16,2809.92,1112.98,1703.97,502.23,3416.42,5621.69,443.91,540.77,341.93,633.18,1259.74,880.65,1076.25,155.01,548.18,195.28,272.89
2018-10-17,2809.21,1113.75,1702.21,500.36,3404.24,5596.27,447.95,537.01,339.1,628.93,1253.79,874.58,1081.37,155.81,550.82,194.82,272.47
2018-10-18,2768.78,1103.51,1670.32,492.09,3349.99,5485.12,440.99,534.41,335.23,617.66,1228.49,856.17,1069.0,152.94,549.54,194.83,272.69
2018-10-19,2767.78,1105.26,1666.96,487.1,3330.72,5400.11,442.52,530.02,332.92,615.16,1228.63,848.51,1058.82,153.2,562.26,196.77,276.99
2018-10-22,2755.88,1094.47,1667.51,485.39,3308.54,5402.16,433.41,524.19,329.85,612.9,1238.58,852.55,1050.19,153.14,557.95,193.99,275.1
2018-10-23,2740.69,1087.67,1659.3,481.29,3279.94,5360.46,429.82,510.17,326.05,603.1,1233.61,851.57,1044.6,153.76,560.21,195.33,273.68
2018-10-24,2656.1,1060.94,1599.36,464.63,3178.23,5132.02,418.25,490.83,315.78,582.42,1178.97,823.39,1010.21,146.26,562.98,197.54,279.97
2018-10-25,2705.57,1072.03,1640.21,473.1,3236.75,5239.53,425.1,496.47,320.13,586.71,1218.14,851.45,1022.71,150.16,564.13,199.94,275.78
2018-10-26,2658.69,1057.62,1606.47,467.62,3204.55,5173.39,419.35,492.59,318.04,581.0,1195.35,821.21,1011.7,146.55,554.62,194.76,271.09
2018-10-29,2641.25,1060.2,1583.76,465.17,3207.97,5113.88,422.94,483.31,317.15,571.24,1173.73,808.68,1013.51,144.19,560.56,197.8,274.75
2018-10-30,2682.63,1077.66,1607.49,473.63,3258.67,5222.72,429.71,494.41,324.31,582.72,1187.29,818.63,1024.73,147.78,571.61,201.11,275.55
2018-10-31,2711.74,1081.73,1634.69,476.71,3257.84,5285.49,435.85,497.37,328.69,587.5,1215.67,831.97,1026.7,150.88,566.68,198.36,272.38
2018-11-01,2740.37,1090.73,1655.03,486.13,3307.05,5429.99,437.83,501.52,338.6,597.61,1230.27,850.53,1040.12,151.09,569.41,199.27,270.94
2018-11-02,2723.06,1087.85,1639.46,486.26,3308.52,5435.26,437.89,500.99,337.57,595.95,1206.99,854.04,1033.3,149.86,567.86,197.42,269.55
2018-11-05,2738.31,1100.49,1640.27,486.58,3328.95,5405.9,444.04,509.06,338.88,599.09,1204.82,852.52,1041.93,149.39,574.73,200.76,273.31
2018-11-06,2755.45,1107.25,1650.7,488.75,3348.76,5421.89,446.26,510.77,343.99,605.69,1212.2,857.13,1047.35,150.29,577.9,201.8,275.4
2018-11-07,2813.89,1123.08,1695.49,497.36,3391.17,5548.69,452.25,519.0,350.54,615.89,1247.05,883.91,1078.14,153.2,581.12,204.11,278.38
2018-11-08,2806.83,1120.08,1691.46,495.57,3379.74,5526.7,453.69,507.56,348.64,614.34,1244.57,884.23,1078.32,151.77,581.23,204.34,277.64
2018-11-09,2781.01,1112.99,1671.79,488.45,3344.29,5413.29,449.32,505.68,343.86,608.2,1223.95,871.01,1074.78,149.57,584.21,204.62,277.9
2018-11-12,2726.22,1097.81,1630.25,479.29,3298.37,5272.71,440.36,494.86,338.74,596.09,1180.61,850.89,1059.87,147.36,580.43,205.02,277.81
2018-11-13,2722.18,1096.03,1628.02,478.5,3296.32,5254.53,442.96,483.03,337.77,598.75,1181.67,850.61,1052.66,146.97,578.31,205.31,278.77
2018-11-14,2701.58,1088.49,1614.74,474.87,3268.06,5219.61,436.87,482.52,337.05,596.52,1166.44,842.58,1043.64,147.64,574.68,205.39,275.62
2018-11-15,2730.2,1096.37,1636.51,481.22,3300.64,5311.9,443.17,489.65,341.9,603.96,1195.08,842.66,1053.61,148.56,572.77,203.55,273.5
2018-11-16,2736.27,1101.12,1637.2,482.31,3305.98,5322.73,443.61,495.03,345.15,603.75,1193.78,838.11,1063.53,147.98,574.05,206.31,277.07
2018-11-19,2690.73,1096.1,1593.0,472.54,3271.36,5167.14,443.46,494.55,340.32,594.26,1148.59,815.36,1049.99,144.14,572.94,207.05,278.5
2018-11-20,2641.89,1073.62,1567.38,464.57,3212.13,5078.57,434.19,478.27,333.99,581.76,1124.02,797.62,1039.8,142.33,563.23,204.26,277.09
2018-11-21,2649.93,1075.78,1573.55,470.32,3241.21,5160.4,434.47,485.82,336.8,585.54,1131.03,805.62,1034.52,143.75,558.54,203.99,273.0
2018-11-23,2632.56,1067.87,1564.33,470.37,3235.88,5168.25,430.5,469.96,333.11,584.29,1121.19,802.04,1035.74,142.03,560.44,203.3,273.34
2018-11-26,2673.45,1081.37,1592.56,476.22,3265.97,5250.44,439.53,478.03,337.09,589.17,1146.43,822.81,1045.51,144.77,560.66,203.72,274.81
2018-11-27,2682.17,1085.06,1597.56,472.13,3244.16,5195.48,439.83,476.45,332.89,587.67,1149.2,824.77,1055.87,145.59,565.79,204.86,277.21
2018-11-28,2743.79,1101.72,1644.78,483.36,3299.56,5356.72,447.82,484.76,337.8,601.76,1188.71,851.37,1081.82,148.68,571.36,206.65,276.87
2018-11-29,2737.76,1099.47,1640.95,482.47,3290.32,5347.39,444.15,487.6,339.66,601.61,1177.37,847.71,1085.11,149.21,571.54,206.81,276.46
2018-11-30,2760.17,1106.78,1656.53,485.42,3308.07,5378.89,447.08,486.42,341.11,607.87,1189.88,853.59,1096.84,149.86,576.42,208.88,280.71
2018-12-03,2790.37,1115.14,1679.45,490.4,3331.72,5454.41,449.2,497.52,347.07,614.95,1215.03,872.44,1101.62,149.98,575.92,209.64,283.19
2018-12-04,2700.06,1082.72,1620.42,471.15,3201.95,5219.06,429.42,482.93,336.38,588.19,1168.19,838.35,1076.29,145.26,566.51,207.0,283.61
2018-12-06,2695.95,1076.22,1624.14,470.22,3194.56,5203.29,423.23,474.39,331.81,584.93,1170.88,843.47,1072.97,146.77,565.95,212.51,283.32
2018-12-07,2633.08,1057.21,1578.48,461.06,3150.15,5072.0,415.43,471.34,323.38,569.63,1129.59,817.53,1046.01,143.7,558.64,209.45,284.46
2018-12-10,2637.72,1052.18,1590.07,458.88,3118.44,5072.69,409.63,463.72,324.34,571.09,1145.75,818.62,1049.44,144.78,558.74,208.56,285.32
2018-12-11,2636.78,1049.72,1592.17,457.86,3112.06,5062.32,405.46,463.86,323.13,567.68,1146.76,818.98,1052.6,144.99,563.47,208.79,286.17
2018-12-12,2651.07,1052.64,1604.33,461.86,3132.84,5123.3,407.26,465.37,326.21,570.76,1155.84,827.61,1061.65,146.18,562.56,204.83,284.51
2018-12-13,2650.54,1051.61,1605.05,455.86,3091.34,5042.14,404.86,467.05,322.51,569.31,1158.09,823.98,1062.49,145.92,566.43,206.08,287.02
2018-12-14,2599.95,1035.56,1569.3,449.25,3048.37,4958.71,400.72,455.93,319.86,561.11,1129.35,807.72,1026.67,144.43,555.59,205.65,286.28
2018-12-17,2545.94,1016.59,1533.44,438.3,2982.92,4831.84,396.81,447.46,313.88,551.45,1104.35,784.91,1005.04,141.68,542.9,198.0,276.93
2018-12-18,2546.16,1010.81,1541.07,438.21,2978.88,4838.58,394.9,436.96,315.65,554.65,1113.88,793.03,997.04,142.55,536.55,199.88,275.15
2018-12-19,2506.96,998.68,1512.96,430.26,2922.55,4747.22,390.0,431.5,311.57,544.06,1092.27,775.35,984.34,140.11,530.92,198.05,274.55
2018-12-20,2467.42,983.76,1488.03,423.05,2886.14,4645.91,386.97,419.45,307.59,534.25,1071.69,757.9,971.78,137.82,521.66,195.65,275.3
2018-12-21,2416.62,968.94,1450.46,413.37,2832.2,4512.26,379.4,415.06,304.67,523.96,1039.67,738.36,958.02,133.59,515.96,192.56,273.36
2018-12-24,2351.1,942.57,1411.26,404.31,2762.26,4436.05,370.49,398.39,296.58,507.5,1011.31,723.47,934.18,130.86,500.59,185.39,261.7
2018-12-26,2467.7,985.4,1486.61,424.03,2885.79,4672.48,387.71,423.26,310.28,531.87,1072.49,768.89,976.62,137.92,514.82,191.43,265.79
2018-12-27,2488.83,993.17,1500.25,425.42,2886.01,4693.72,392.0,425.97,316.01,538.49,1080.76,770.75,987.07,138.65,520.08,191.88,268.11
2018-12-28,2485.74,992.24,1497.98,426.62,2895.82,4708.28,392.06,422.16,314.1,536.75,1078.06,773.06,987.48,138.39,519.79,192.3,268.09
2018-12-31,2506.85,999.7,1512.02,430.5,2909.98,4763.01,395.9,424.07,316.62,542.16,1088.31,781.5,1001.18,138.78,521.88,192.36,268.61
2019-01-02,2510.03,1003.9,1509.93,430.83,2925.99,4765.18,398.82,432.85,318.05,544.6,1089.04,788.75,987.65,140.52,519.68,187.97,263.86
2019-01-03,2447.89,980.03,1471.22,423.91,2900.26,4647.2,389.74,428.07,309.26,528.5,1033.85,771.54,965.75,138.48,515.9,188.9,264.07
2019-01-04,2531.94,1011.55,1524.65,438.82,2991.94,4833.16,402.54,443.41,321.35,548.85,1079.29,798.52,994.77,144.11,526.98,190.84,267.99
2019-01-07,2549.69,1018.14,1536.0,446.1,3030.27,4936.44,403.47,449.14,322.39,552.56,1088.59,817.35,998.85,145.21,525.52,192.34,266.08
2019-01-08,2574.41,1026.18,1553.4,453.05,3073.83,5014.41,403.47,452.87,325.66,560.34,1098.35,826.69,1008.3,147.51,530.59,195.77,269.43
2019-01-09,2584.96,1030.35,1559.82,456.99,3098.18,5063.26,405.55,459.67,325.92,563.87,1111.92,830.53,1011.51,146.98,525.46,194.93,267.67
2019-01-10,2596.64,1035.4,1566.33,459.89,3112.8,5097.09,406.03,461.17,328.76,572.0,1117.07,828.59,1013.96,147.27,528.66,197.95,271.44
2019-01-11,2596.26,1036.14,1564.87,460.69,3118.57,5101.61,406.73,458.28,327.44,571.3,1115.53,828.34,1017.28,147.07,530.26,198.42,270.25
2019-01-14,2582.61,1032.71,1553.9,457.24,3101.18,5049.86,409.68,457.43,324.92,571.14,1105.31,822.7,1005.45,146.47,527.67,197.82,264.22
2019-01-15,2610.3,1039.23,1576.77,461.03,3116.43,5104.64,412.99,458.8,322.82,569.31,1121.68,832.03,1022.98,149.02,532.71,199.92,267.57
2019-01-16,2616.1,1045.36,1575.05,464.16,3146.34,5127.33,422.09,458.1,324.14,569.99,1122.2,830.72,1021.42,148.42,529.85,201.02,268.3
2019-01-17,2635.96,1053.05,1587.34,468.08,3169.64,5174.45,424.38,462.58,329.6,579.39,1129.7,836.35,1030.62,148.98,531.94,201.96,269.44
2019-01-18,2670.71,1068.82,1605.71,473.86,3202.86,5243.74,431.64,471.53,335.0,590.15,1146.57,847.21,1042.81,149.76,538.36,202.59,269.76
2019-01-22,2632.9,1053.49,1583.25,466.31,3156.52,5149.18,426.95,461.15,330.42,577.93,1126.34,832.01,1035.35,146.83,532.94,202.27,270.15
2019-01-23,2638.7,1056.03,1586.43,465.34,3150.22,5130.78,427.1,456.54,328.28,578.99,1131.0,833.88,1036.65,147.19,539.17,202.46,273.07
2019-01-24,2642.33,1058.17,1587.68,468.67,3166.38,5180.11,427.97,459.26,326.45,582.23,1141.51,838.3,1027.7,147.23,532.15,203.24,274.39
2019-01-25,2664.76,1069.13,1598.46,474.64,3202.85,5253.41,431.63,464.69,332.71,589.72,1158.04,847.09,1029.15,148.72,530.87,205.63,270.75
2019-01-28,2643.85,1063.92,1581.58,472.75,3198.42,5215.83,430.48,459.9,332.44,583.82,1141.83,841.03,1017.44,147.02,533.33,207.6,269.5
2019-01-29,2640.0,1065.13,1575.53,472.46,3200.47,5206.52,429.2,461.36,335.79,591.81,1130.3,834.14,1022.21,145.46,534.21,209.24,270.27
2019-01-30,2681.05,1077.76,1605.39,477.1,3224.45,5265.62,431.06,467.49,339.2,601.01,1164.51,852.16,1036.15,147.25,538.15,210.98,272.03
2019-01-31,2704.1,1083.65,1623.78,480.78,3239.22,5325.63,429.9,470.81,333.98,603.74,1163.16,861.45,1047.87,152.75,547.94,212.98,277.67
2019-02-01,2706.53,1085.73,1623.74,482.28,3245.05,5345.94,432.1,479.44,335.49,604.94,1170.2,846.16,1050.21,152.23,546.48,211.56,276.84
2019-02-04,2724.87,1091.59,1636.77,487.13,3271.88,5405.08,433.72,480.26,334.73,612.79,1188.93,851.55,1046.61,153.68,549.8,212.94,277.42
2019-02-05,2737.7,1095.15,1646.64,488.52,3276.78,5423.07,433.1,481.05,337.41,618.15,1199.45,859.7,1045.77,155.08,549.7,214.22,277.75
2019-02-06,2731.61,1094.42,1640.66,487.9,3270.12,5420.39,431.92,477.37,335.12,618.04,1202.35,855.28,1049.57,152.77,550.05,212.59,277.47
2019-02-07,2706.05,1084.31,1625.12,484.14,3256.76,5356.54,427.88,467.21,330.47,613.43,1185.04,847.81,1038.49,151.2,549.64,214.29,281.0
2019-02-08,2707.88,1082.12,1630.19,484.57,3245.02,5380.35,425.53,463.84,330.3,614.16,1190.85,843.51,1040.39,151.73,552.62,214.5,282.38
2019-02-11,2709.8,1082.39,1632.03,487.79,3265.88,5425.52,426.6,465.97,330.92,617.56,1190.9,845.04,1039.02,150.78,553.8,214.98,282.14
2019-02-12,2744.73,1095.87,1653.71,493.56,3296.93,5510.41,433.26,471.49,338.35,627.18,1207.13,859.06,1052.99,152.5,558.65,213.47,282.63
2019-02-13,2753.03,1100.25,1657.27,495.36,3309.72,5525.68,434.12,477.57,338.7,631.15,1208.81,864.37,1055.58,152.34,560.05,214.71,281.77
2019-02-14,2745.73,1095.18,1655.8,495.8,3305.27,5542.64,429.09,478.3,336.83,627.44,1210.29,860.57,1058.05,152.66,553.24,215.67,280.89
2019-02-15,2775.6,1109.36,1670.72,502.38,3353.57,5622.98,437.75,485.89,341.41,635.82,1219.86,865.07,1073.62,153.28,558.54,216.78,281.68
2019-02-19,2779.76,1111.75,1672.24,503.59,3368.24,5630.65,438.59,487.3,343.39,635.37,1220.06,869.17,1070.95,153.75,561.32,217.01,283.2
2019-02-20,2784.7,1115.38,1672.95,505.45,3390.19,5644.3,441.13,489.38,349.18,638.47,1220.55,870.36,1069.57,153.65,560.9,215.57,284.46
2019-02-21,2774.88,1109.84,1669.25,503.59,3373.34,5627.68,439.16,481.81,347.76,635.85,1221.16,868.61,1060.16,152.68,562.47,215.87,286.59
2019-02-22,2792.67,1113.77,1684.29,507.99,3395.05,5682.46,438.13,483.41,349.17,639.89,1236.87,873.67,1070.06,154.28,560.87,217.15,288.33
2019-02-25,2796.11,1115.77,1685.5,508.15,3384.79,5700.54,439.97,484.13,351.44,642.33,1242.99,870.98,1070.57,154.41,558.0,215.39,286.47
2019-02-26,2793.9,1113.42,1686.17,504.41,3357.76,5655.39,438.93,482.79,349.35,640.44,1245.44,872.28,1067.19,154.61,558.24,214.92,286.04
2019-02-27,2792.38,1111.15,1687.52,505.94,3360.69,5676.6,440.49,484.65,348.46,642.73,1244.17,871.93,1061.97,154.01,557.75,214.09,286.36
2019-02-28,2784.49,1104.8,1687.12,503.97,3350.12,5652.66,439.26,479.94,344.05,640.33,1240.23,867.03,1058.77,154.0,559.56,214.74,287.53
2019-03-01,2803.69,1111.2,1700.42,508.12,3368.28,5717.96,441.64,488.65,343.5,640.88,1249.02,874.97,1073.74,155.2,558.61,214.47,288.07
2019-03-04,2792.81,1105.98,1695.06,504.54,3358.84,5650.38,438.91,489.64,345.03,637.82,1244.15,873.56,1059.39,155.24,557.96,215.35,288.68
